Fecha,Total de monto enviado,"Monto enviado por Accendo Banco, S.A.","Monto enviado por Banco Actinver, S.A.","Monto enviado por Banca Afirme, S.A.","Monto enviado por Opciones Empresariales del Noreste, S.A. de C.V.","Monto enviado por Banco Autofin México, S.A.","Monto enviado por Banco Azteca, S.A.","Monto enviado por Banco del Bajío, S.A.","Monto enviado por Banco Nacional de México, S.A.","Monto enviado por Banco Ahorro Famsa, S.A.","Monto enviado por BanCoppel, S.A.","Monto enviado por Banco Bancrea, S.A.","Monto enviado por Banco Nacional del Ejército, Fuerza Aérea y Armada","Monto enviado por Bankaool, S.A.","Monto enviado por Banco Mercantil del Norte, S.A.",Monto enviado por Banco Regional S.A.,"Monto enviado por Bansi, S.A.","Monto enviado por Banco Base, S.A.","Monto enviado por BBVA Bancomer, S.A.","Monto enviado por Banco Monex, S.A.","Monto enviado por CIBanco, S.A.","Monto enviado por Banco Compartamos, S.A.","Monto enviado por Consubanco, S.A.","Monto enviado por Fincomún, Servicios Financieros Comunitarios, S.A. de C.V.","Monto enviado por HSBC México, S.A.","Monto enviado por Banco Inbursa, S.A.","Monto enviado por Banco Inmobiliario Mexicano, S.A.","Monto enviado por Intercam Banco, S.A.","Monto enviado por Banca Mifel, S.A.","Monto enviado por Banco Multiva, S.A.","Monto enviado por Banco Pagatodo, S.A.","Monto enviado por Banco Sabadell, S.A.","Monto enviado por Banco Santander (México), S.A.","Monto enviado por Scotiabank Inverlat, S.A.","Monto enviado por Sistema de Transferencias y Pagos STP, S.A. de C.V.","Monto enviado por Banco Ve Por Mas, S.A.",Total de monto recibido,"Monto recibido por ABC Capital, S.A.","Monto recibido por Accendo Banco, S.A.","Monto recibido por Banco Actinver, S.A.","Monto recibido por Banca Afirme, S.A.","Monto recibido por Opciones Empresariales del Noreste, S.A. de C.V.","Monto recibido por Banco Autofin México, S.A.","Monto recibido por Banco Azteca, S.A.","Monto recibido por Banco del Bajío, S.A.","Monto recibido por Banco Nacional de México, S.A.","Monto recibido por Banco Ahorro Famsa, S.A.","Monto recibido por BanCoppel, S.A.","Monto recibido por Banco Bancrea, S.A.","Monto recibido por Banco Nacional del Ejército, Fuerza Aérea y Armada","Monto recibido por Bankaool, S.A.","Monto recibido por Banco Mercantil del Norte, S.A.",Monto recibido por Banco Regional S.A.,"Monto recibido por Banco del Ahorro Nacional y Servicios Financieros, S.N.C.","Monto recibido por Bansi, S.A.","Monto recibido por Banco Base, S.A.","Monto recibido por BBVA Bancomer, S.A.","Monto recibido por Banco Monex, S.A.","Monto recibido por CIBanco, S.A.","Monto recibido por Banco Compartamos, S.A.","Monto recibido por Consubanco, S.A.","Monto recibido por Fundación Dondé Banco, S.A.","Monto recibido por Fincomún, Servicios Financieros Comunitarios, S.A. de C.V.","Monto recibido por HSBC México, S.A.","Monto recibido por Banco Inbursa, S.A.","Monto recibido por Banco Inmobiliario Mexicano, S.A.","Monto recibido por Intercam Banco, S.A.","Monto recibido por Banco Invex, S.A.","Monto recibido por Banca Mifel, S.A.","Monto recibido por Banco Multiva, S.A.","Monto recibido por Banco Pagatodo, S.A.","Monto recibido por Banco Sabadell, S.A.","Monto recibido por Banco Santander (México), S.A.","Monto recibido por Scotiabank Inverlat, S.A.","Monto recibido por Sistema de Transferencias y Pagos STP, S.A. de C.V.","Monto recibido por Banco Ve Por Mas, S.A."
14/04/2022,5539980,0,658,27561,0,389,357410,482195,622357,0,129138,0,61167,30102,353084,84635,0,0,1658364,0,0,1424,0,378002,626713,442893,0,6694,3355,0,12272,0,109829,120173,31564,0,5539980,0,0,0,73279,223,0,257961,39551,722739,0,124297,0,12800,1530,318982,175653,0,0,0,1661515,0,0,6584,0,0,840226,635518,234344,0,330,0,6966,0,219,0,258162,148258,20843,0
15/04/2022,3212471,0,0,2531,0,0,148751,257262,422012,0,96246,0,62793,31711,216463,56611,0,0,836807,0,0,2046,0,66616,418546,319408,0,48853,375,0,4204,0,97163,100312,23761,0,3212471,0,0,0,16687,28,0,178913,10287,516058,0,103973,0,9590,11000,170354,170148,0,0,0,1106136,0,0,11710,0,0,151679,332819,141564,0,6825,0,494,0,5142,0,205911,45997,17154,0
16/04/2022,3123779,0,0,1910,0,0,235542,165136,333738,0,87633,0,22692,24315,207376,48078,0,0,967509,0,0,3721,0,304742,313394,175606,0,0,1350,0,5716,0,123650,43637,57446,590,3123779,0,0,0,3390,886,0,146949,15593,457972,0,77262,0,9427,987,144650,89310,0,0,0,880754,0,0,594,0,0,619768,322153,94739,0,500,0,0,0,267,0,193589,38487,26503,0
17/04/2022,2315724,0,0,1047,0,0,182799,105232,320051,0,92402,0,54085,7908,188721,58527,193,0,689998,0,0,16195,0,19616,250370,162782,0,4200,3031,0,3504,0,100103,47409,6252,1300,2315724,10,0,0,15237,1421,0,148839,9398,379196,0,80505,0,12482,894,147859,63457,0,193,0,864199,626,0,5054,0,0,37915,187208,118135,0,0,0,0,0,1408,0,186927,34193,18570,2000
18/04/2022,6063029,0,0,17396,1,350,686914,266905,657773,0,503287,79,53304,5960,339176,63168,0,0,1491255,0,0,5663,0,279580,470246,403857,0,20016,3712,0,130217,0,191147,268023,205001,0,6063029,0,0,0,42860,5519,0,299473,36599,705630,0,102911,79,14873,8063,224148,155525,0,0,0,1697079,0,0,4240,0,0,666787,587748,1048557,0,1100,0,590,0,5,0,217927,62156,181159,0
19/04/2022,7838754,0,0,749,10667,0,889108,151714,569783,0,520772,0,60285,20857,339864,62278,0,0,1672258,400,0,39090,0,365979,443149,359854,0,10456,6120,0,16902,0,161199,120963,2016307,0,7838754,0,0,0,78668,964,0,462495,39253,564093,0,81127,0,18785,4692,180678,69093,0,0,0,3536773,3000,0,1050,0,0,924379,541032,1048706,0,130,0,5260,0,8,0,211451,25224,41894,0
20/04/2022,5553274,0,0,9615,2230,1,777039,188824,523061,0,540530,0,27161,6263,324035,87114,0,0,1443701,0,5,3516,0,379757,508589,321252,0,7444,4698,0,12238,0,144840,125170,113111,3082,5553274,0,0,0,60234,2663,150,212581,22648,588160,0,99495,0,13305,200,227125,105596,0,0,0,1335042,716,5,1312,0,0,860253,644714,1023701,0,70,0,1113,0,838,200,182283,57888,112982,0
21/04/2022,6117157,0,0,8161,0,50,1031363,146622,568981,0,682339,0,55943,33855,450063,54301,0,0,1570196,0,0,9957,0,380806,575934,264458,0,20311,3049,0,6122,0,117715,120083,16794,55,6117157,1,0,0,99526,2325,0,414567,21165,554316,0,86449,0,31999,676,208381,124170,0,0,0,1254614,0,0,110,55,0,885461,578607,1535190,0,10161,0,3510,0,1042,0,210111,58247,36421,55
22/04/2022,7620898,0,0,4315,10,128,1099209,237078,760769,0,605399,116,61396,30787,440304,63209,0,0,1949374,0,0,20056,0,400925,688706,444799,0,27705,300,0,5424,3000,142568,129395,504431,1497,7620898,0,0,0,92477,1593,602,507971,34161,788595,0,148331,135,34469,2550,199660,163975,0,0,0,1598571,0,0,2884,0,0,801397,951870,1530731,0,3629,0,1295,0,174,64,219252,67079,468184,1248
23/04/2022,3893202,0,0,4802,0,0,284300,112724,409248,0,132549,0,45962,9113,235293,58395,0,0,1265287,0,5000,2008,0,322637,442401,319895,0,4337,5433,0,56474,0,98587,73207,5549,0,3893202,0,0,0,15857,401,0,272599,18898,456028,0,135557,0,4262,1832,207121,100198,0,0,0,1095275,0,0,1621,0,0,857542,335465,160298,0,3000,0,110,0,242,0,176089,25125,25422,261
24/04/2022,2459770,0,0,2729,0,0,213146,93437,321491,0,135673,0,27727,24244,266693,28290,98,0,572355,0,0,8753,0,25161,297445,221816,0,14297,9484,0,52000,0,81804,49177,13951,0,2459770,0,0,0,143358,1594,0,249135,3860,342905,0,50778,0,6452,0,157384,63099,0,98,0,761135,0,0,3605,0,0,74078,223060,144986,0,0,0,2000,0,2,0,175940,42576,13725,0
25/04/2022,6284053,0,0,11336,1,8,782041,94217,731939,0,525047,0,59727,6492,292729,79697,609,0,1388539,0,0,20033,0,457300,579219,375839,0,20677,940,0,8973,0,142314,143635,562565,179,6284053,0,0,0,35268,937,0,262163,12416,665015,0,119442,0,24275,782,186227,107452,0,0,0,1455705,0,0,7371,0,0,928763,652452,1029979,0,330,0,860,0,8841,0,203678,46030,536067,0
26/04/2022,5811996,0,0,2308,1,150,861374,75667,510259,0,514361,688,57219,2845,419188,159340,0,0,1656726,0,3300,18181,0,403502,404763,349381,0,2386,1690,0,51591,0,131890,87973,96216,997,5811996,2,0,0,109994,758,0,281341,19362,590540,0,113285,688,31157,935,181161,104878,0,0,0,1451427,0,300,1793,0,0,1082936,607315,1031320,0,150,0,1400,0,179,100,136838,32143,31495,500
27/04/2022,5643754,0,0,40645,0,0,799618,116519,540744,0,516043,0,79679,31603,362252,75099,0,0,1545582,0,240,3901,0,405403,484845,268228,0,3824,60114,0,10597,0,122654,144204,31961,0,5643754,0,0,0,14658,1296,0,252152,8020,580678,0,112380,0,7291,1658,271904,83306,0,0,0,1408208,0,240,3757,0,0,968031,615135,988689,0,37,0,17306,0,3112,0,240161,44619,20500,616
28/04/2022,13089233,0,0,24722,0,217,880547,238488,802191,0,62426,72,140839,119219,402747,72499,0,0,1773017,0,20137,5263,0,509499,703251,699921,0,1008,4906,0,12015,0,158136,89418,6368695,0,13089233,2,0,0,102346,1054,0,452389,32624,800370,0,126468,142,45843,5871,280827,140551,0,8000,0,2078839,846,0,2149,0,0,1011166,632766,908850,0,1209,0,2194,0,2005,0,199556,49750,6203414,0
29/04/2022,11321538,0,0,31380,4521,1,864610,2118250,1096856,0,413247,510,159050,89187,564417,137130,1169,0,2428731,0,0,12789,0,440767,1259250,607193,0,17353,7702,0,1748,0,276638,172027,617013,0,11321538,0,0,0,36111,7401,3,708678,86666,1316438,0,214569,650,47064,6987,561899,505230,0,170,0,3663786,0,0,768,0,0,955051,1168476,945070,0,11252,0,699,0,492,0,445338,98270,533471,7000
30/04/2022,5871540,0,0,8465,7000,200,337156,571373,731853,0,164997,0,87909,66452,366887,52564,0,0,1578072,0,0,5133,0,439973,633957,475642,0,20747,1300,0,3534,0,135396,122128,58322,2480,5871540,0,0,0,38149,7749,0,310539,14303,899247,0,145249,0,15655,1792,289120,224693,0,0,0,1826894,0,0,6918,0,0,942472,488743,183535,0,0,0,5450,0,54,0,288763,147504,34710,0
01/05/2022,3740561,0,0,10600,200,0,183176,453840,523244,0,125045,0,63122,11283,324806,69870,0,0,917113,0,534,14999,0,0,503988,287944,0,4548,905,0,3733,0,123603,59129,58398,480,3740561,0,0,0,9420,1973,0,240154,5424,705185,0,102194,0,15205,4667,238761,193181,0,0,0,1400869,0,0,1515,0,0,57182,277915,166037,0,0,0,1500,0,1940,0,234917,74905,7216,400
02/05/2022,8339026,0,0,20515,1200,7500,780667,548168,619037,0,528202,0,92008,30751,473732,98358,0,0,1833457,0,0,3282,0,549111,621552,520391,1,12435,4162,0,124453,0,153684,137409,1178949,0,8339026,0,0,0,79652,1701,0,392102,66768,927474,0,152305,170,9196,7352,264360,179899,0,0,0,1934443,0,0,8922,0,0,1059099,642507,1130313,211,310,0,6000,0,67,0,416166,105427,953561,1023
03/05/2022,6457816,0,0,7706,0,3107,654563,396092,687551,0,491262,0,60640,13078,417541,73270,2226,0,1899671,0,1,4826,0,386289,460098,345679,2,85918,0,0,115124,8000,150053,102548,92312,260,6457816,3,0,0,39087,728,815,360457,62437,853087,0,90823,1094,28330,334,241946,187784,0,1103,10,1679799,0,2,1059,0,0,902417,650592,1030917,28,4007,0,202,0,4,0,230592,68851,21192,115
04/05/2022,5923054,0,0,12794,500,510,908236,251631,594656,0,476341,0,58207,28460,361947,78483,0,0,1573919,2,0,2889,0,435775,442194,358842,0,1709,171,0,33169,0,141884,94453,66282,0,5923054,0,0,0,37700,1661,15,300612,42777,638517,0,102862,0,36355,1352,286616,105518,0,0,0,1346748,556,3101,1727,0,0,875838,683396,1057509,22,209,1,1538,0,778,0,275768,68354,52524,1000
05/05/2022,6271917,0,0,7374,8502,1030,807019,218918,615965,0,372248,0,47172,16385,421798,67851,0,0,2024604,10,0,3064,0,426248,578697,346817,2,30202,33603,0,17626,0,105404,83584,37796,0,6271917,0,0,5,79831,4012,7,670865,37785,660881,0,70272,0,20009,3543,294777,157390,0,0,5,1499361,356,750,2575,0,0,838095,623841,995137,5128,3950,0,6000,0,1188,0,195163,59932,40660,400
06/05/2022,10536929,0,18,3315,1321,50,906573,212286,833264,0,447029,1,79483,13760,393149,95579,0,0,2065264,523,0,9135,0,410723,809026,498503,0,20223,700,0,32099,0,136308,82408,3486191,0,10536929,0,0,4,48803,1091,1008,382209,49088,1006852,0,132525,0,15815,12970,2283897,118075,0,0,0,1885815,2,5000,3189,0,0,757724,1150551,1088279,3011,5015,1,3900,0,64,0,221641,81071,1279330,0
07/05/2022,4201936,0,0,7691,0,3200,311773,151415,478569,0,129859,1,32849,3893,220934,43079,0,0,1332084,0,5103,2211,0,363724,541056,332542,0,5098,4740,0,59699,0,88096,43230,37090,4000,4201936,0,0,0,25368,184,0,371344,14340,542357,0,91123,0,9568,0,176310,98053,0,0,0,1176621,0,0,5807,0,0,776775,482373,186653,0,1580,0,1040,0,689,0,163056,49185,28512,1000
08/05/2022,2425230,0,0,3108,0,1050,157764,131210,274494,0,80159,0,60138,9455,206820,30456,0,0,690015,0,50,678,0,7119,393093,188019,0,8497,50,0,4448,0,89977,56972,31271,389,2425230,0,0,0,3900,180,0,201227,4043,378314,0,73751,0,22708,125,144290,111795,0,0,0,826788,0,0,6270,0,0,48962,281129,109474,0,1038,0,500,0,204,0,138351,61661,10521,0
09/05/2022,8574079,0,449,9925,0,65,778627,151621,617525,0,473585,0,13134,15043,311974,70628,0,0,1567788,0,0,4091,0,423100,534191,1342733,0,8716,50,0,25473,3800,161224,165636,1894332,370,8574079,0,0,0,56150,159,0,525788,37524,746294,0,83820,0,601,2071,242159,123771,0,0,0,1750618,0,0,16883,0,0,894823,790425,1307515,0,845,0,1358,0,437,0,190529,90526,1711291,493
10/05/2022,6088406,0,0,7901,1032,0,711435,165164,576150,0,535420,0,145974,21567,325692,68806,1286,0,1409070,0,0,2347,0,434899,482066,873758,0,498,10907,0,115985,0,84790,80723,29812,3122,6088406,3,0,0,23950,670,0,326238,45785,680009,0,99705,975,44618,3065,232991,134353,0,160,0,1570894,0,0,10511,0,0,885775,485617,1279693,0,0,0,25550,0,373,0,132079,76088,28572,730
11/05/2022,6244256,0,399,5653,762,0,796834,106010,575706,0,466795,0,77351,21113,293745,44556,0,0,1803292,0,30,14516,0,341205,465586,570320,0,2160,3972,0,24666,0,105898,99475,424201,12,6244256,1,0,0,56190,2258,0,580779,50898,569167,0,97996,0,31471,2714,200089,149497,0,0,10,1372851,0,30,2869,0,0,836863,673090,1018653,0,539,0,14562,0,110,0,177356,59002,345999,1262
12/05/2022,8266592,0,658,22463,1,0,926258,224990,744878,0,439940,1,99579,70510,372803,68742,0,0,2058174,0,3751,766,0,484937,538761,799511,0,6278,1240,0,15863,0,137992,115922,1132575,0,8266592,1,0,0,78749,809,1,604991,32013,698098,0,163996,1,25290,2266,212159,203509,0,0,0,3036230,706,0,5298,8000,0,914971,754867,1184855,11,5419,0,555,0,5141,0,230002,74693,22885,1078
13/05/2022,10437192,0,0,15167,0,0,920533,1059401,1074426,0,408669,1,38125,41545,514896,131404,0,0,2977915,0,13138,596,0,385926,1139665,767912,0,23155,5590,0,66981,0,237044,219425,394942,735,10437192,0,0,0,112398,8472,0,844392,84196,1307438,0,185162,0,15619,3851,537926,357989,0,0,0,2809624,0,0,9331,0,0,930254,1235553,1051292,0,200,0,4886,0,1851,0,379972,163929,385123,7735
14/05/2022,5285865,0,0,17750,0,750,352781,312181,506157,0,101139,0,53073,9290,343537,103565,0,0,1582499,0,534,518,0,390017,645829,537905,0,6450,3250,0,5738,0,133618,130760,48525,0,5285865,0,0,0,35731,2022,0,284388,31503,691860,0,163486,0,9976,550,312821,175543,0,0,0,1574868,0,0,1378,0,0,810504,509210,247601,0,1570,1999,0,0,260,0,262734,124592,43021,250
15/05/2022,3266966,0,0,7818,0,0,167552,180076,441996,0,120731,0,56173,9101,234108,71817,0,0,915285,0,0,387,0,10916,483379,352855,0,2409,1567,0,3779,0,111070,55124,39672,1150,3266966,0,0,0,24459,193,0,299841,11536,524728,0,78720,0,11756,5400,157643,205680,0,0,0,1166107,0,0,5324,0,0,51676,283103,145162,0,1075,0,569,0,424,0,191427,60362,40631,1150
16/05/2022,7287665,0,7145,11088,102,0,772692,389395,745932,0,469765,0,74268,21474,475525,103980,7597,0,1786542,0,15000,2982,0,429330,566133,566895,389,7189,880,0,15813,1000,151279,168965,496118,185,7287665,0,0,200,76294,608,1,369983,31042,801338,0,114638,0,32087,6834,278261,406084,0,597,11,1594907,0,1300,1995,0,0,845399,727163,1108483,0,5095,0,500,0,661,0,270469,139894,473820,0
17/05/2022,7114236,0,0,6891,0,36,770786,351594,632315,0,496827,0,117900,20116,403937,65420,0,0,2039460,0,0,3238,0,446166,481399,434047,0,16546,636,0,8319,0,163721,75441,579442,0,7114236,0,0,0,94042,2553,11,556556,29943,722587,0,151559,17,27791,434,270058,255141,0,0,0,1350466,553,0,5691,0,0,990843,611558,1168815,6,1001,0,1880,0,975,0,196175,85673,589910,0
18/05/2022,6708118,0,0,25116,16000,389,852280,359223,636070,0,521638,0,61124,23322,370838,42093,6,0,1949332,0,0,1570,0,429501,597885,365197,0,13200,11472,0,37619,3015,150424,173911,64394,2500,6708118,0,0,20,66668,16443,0,606507,25463,639992,0,143729,151,16114,1255,236290,176188,0,6,0,1611217,0,0,1097,0,0,1021708,759780,1059009,0,4000,0,4046,0,163,0,169360,92004,56908,0
19/05/2022,6069137,0,0,12272,225,700,777046,273296,662013,0,456531,0,21106,34006,372528,84269,800,0,1803739,0,5070,7284,0,433127,476488,360632,0,8110,7719,0,8754,0,114130,116018,31772,1502,6069137,0,0,0,115403,1524,0,460054,31875,589266,0,143556,0,14579,870,218539,224144,0,800,0,1504540,0,0,1708,0,0,851929,588386,1115125,6,100,0,0,0,137,0,145040,49565,11992,1
20/05/2022,6192203,0,0,21071,3621,0,551059,264357,721007,0,162888,0,40369,19673,356951,74327,2215,0,2011005,0,2700,2536,0,365515,829374,381003,0,16761,201,0,2588,0,160403,165922,23557,13100,6192203,0,0,10,79002,10824,0,354820,15079,635638,0,153505,110,18022,4895,254622,183833,0,0,0,1813678,0,0,2503,0,0,775850,1148559,372973,0,10711,0,200,0,254,0,235752,94050,26071,1244
21/05/2022,4158177,0,0,958,0,0,218400,214804,480677,0,180610,0,42035,2997,172320,45046,0,0,1264410,0,0,973,0,403158,463443,368135,0,25628,350,0,22919,0,122334,109883,19097,0,4158177,0,0,0,19767,1280,0,253375,21502,478101,0,115908,0,19985,300,204138,88964,0,0,0,1227767,0,0,7273,0,0,812703,494468,147179,0,1052,0,1000,0,128,0,213539,32322,14427,3000
22/05/2022,2237035,0,0,3397,0,500,138987,134659,305099,0,80214,0,27194,3453,152896,30539,0,0,537520,0,0,300,0,11525,333620,240477,0,10719,0,0,45919,0,113334,53016,13667,0,2237035,0,0,0,35552,149,0,185435,15178,378236,0,86013,0,7286,0,104057,52185,0,0,0,786793,0,0,666,1,0,68082,189247,108844,0,0,0,0,0,112,0,179812,32434,6953,0
23/05/2022,5582033,0,0,1841,400,500,797524,188512,485999,0,293467,100,37946,8564,290565,61825,0,0,1393128,0,0,9470,0,441043,499356,366063,0,29421,100,0,9745,0,113564,172953,378081,1865,5582033,0,0,10,30854,478,0,318641,41616,514141,0,126810,0,13926,1147,271230,116968,0,0,60,1200939,0,0,1855,0,0,849221,753839,736291,0,980,0,0,0,206,0,172564,59427,370829,0
24/05/2022,6311072,0,2093,3434,0,0,838921,152455,502870,0,528966,0,34037,41547,299385,74593,0,0,1854839,0,0,12876,0,376410,615645,449110,250,14949,0,0,16593,0,140561,165298,185739,499,6311072,0,0,0,79464,1449,0,432838,25590,595171,0,79528,0,9235,12998,241713,168531,0,0,0,1458826,8914,0,7436,0,1,933182,842746,970725,0,1943,0,250,0,5487,0,262693,32943,139408,0
25/05/2022,5638452,0,5,469,0,245,778532,199301,541057,0,506854,0,71188,31729,339005,61779,0,0,1479505,0,120,3110,0,377598,524689,386471,0,25906,0,0,38689,0,97245,124321,49234,1400,5638452,0,0,0,118471,898,280,263641,16527,587793,0,120413,2,25829,214,240103,193341,0,0,0,1440480,0,0,3766,0,0,800813,648313,887616,0,200,0,0,0,302,0,183702,81916,23835,0
26/05/2022,5127203,0,0,10221,0,0,826821,164146,637497,0,459370,0,51971,10349,378161,48012,0,0,630975,0,5901,3818,0,486520,645506,353494,500,20032,30840,0,3553,0,135723,173803,49889,100,5127203,0,0,0,73659,203,0,268135,11079,523619,0,113732,0,33091,180,202263,120579,0,0,0,1265517,0,0,2221,0,0,781933,577280,906515,0,9009,0,202,0,9,0,125558,91050,21268,100
27/05/2022,14924737,0,0,10372,0,0,923725,658502,868654,0,444159,0,38241,261527,431499,68254,0,0,1547971,0,230,2222,0,357087,1063695,716970,0,82510,1500,0,3087,0,124760,223573,7096199,0,14924737,0,0,0,152181,170,0,452832,48900,917726,0,182933,165,14824,32089,342071,209937,0,0,0,2409496,579,1,2544,0,0,709709,1115016,960184,0,11680,0,8502,0,136,0,269544,131963,6946796,4760
28/05/2022,4648471,0,0,3313,0,0,268504,181663,569301,0,111818,0,51185,93564,225976,70413,0,0,1391862,0,7711,3190,0,435623,481999,423498,0,6991,5100,0,2162,0,145931,108013,60655,0,4648471,0,0,0,21727,2833,0,199516,26780,559757,0,110103,0,19358,1535,187257,134198,0,0,0,1479638,0,0,0,0,0,862612,481317,149061,0,539,0,2000,0,9,0,315102,84259,10469,400
29/05/2022,2892947,0,0,2500,0,0,177696,161071,404082,0,93206,0,128114,12956,170352,39702,0,0,735720,0,0,1201,0,45720,373842,299768,0,11570,7500,0,566,0,73914,95453,57355,660,2892947,0,0,0,23048,0,0,182000,11330,442688,0,81845,0,19042,2956,126001,81667,0,0,0,1139938,0,0,0,0,0,84247,272366,121795,0,0,0,1240,0,1008,0,250876,36882,14018,0
30/05/2022,7989936,0,0,13832,0,0,866687,600797,802976,0,454961,72,148710,107820,509519,80613,0,0,1847106,0,0,6786,0,415143,653330,574187,0,68399,8931,0,9366,0,191000,252434,377167,100,7989936,0,0,0,143044,5450,0,276555,69894,821359,0,176916,1,42926,1894,324981,252078,0,0,0,2409336,0,0,5354,0,0,835177,877732,981134,0,13019,0,4465,0,735,0,483588,106404,157793,100
31/05/2022,8863332,0,0,11820,2000,2100,821409,558564,896292,0,516835,3898,89745,97707,573880,117222,0,0,2529639,0,5500,33474,0,430470,959201,515453,0,36499,5040,0,13398,0,226716,192389,223031,1050,8863332,0,0,0,106667,2308,0,716716,43292,951580,0,187337,0,36816,2130,402339,384707,0,0,0,2535077,742,0,15083,0,0,860514,863059,1060289,0,1230,0,2034,0,366,0,305614,143203,242229,0
01/06/2022,7244597,0,0,9952,100,0,756107,420509,708016,0,472755,690,63487,82474,496167,87341,0,0,1758312,0,765,23599,0,458487,734773,540487,0,42754,7250,0,10982,0,200882,164274,204434,0,7244597,0,0,0,136701,250,0,321654,29256,862060,0,178665,0,17582,7402,293367,193851,0,0,0,1901880,0,0,10460,0,0,938897,697261,1003568,0,7783,1,1064,0,9,0,299091,132359,211437,0
02/06/2022,7235645,0,0,12233,3,0,754028,294625,621190,0,406750,1227,42586,68580,521116,94243,0,0,1697184,0,0,4919,0,394317,711914,295802,0,18784,12474,0,251800,0,193190,124420,714259,0,7235645,0,0,0,111795,2100,400,456242,40387,663167,0,168495,0,21198,590,353541,143427,0,0,0,1751147,0,0,278,0,0,798790,687814,1039566,0,4450,2,0,0,20,0,372521,76765,542950,0
03/06/2022,8602742,0,0,8561,0,0,897807,287760,826906,0,376860,0,52346,13952,454415,97311,0,0,2451362,0,500,8282,0,350702,808910,495329,0,21040,150,0,6414,0,146073,149531,1148531,0,8602742,0,0,0,127385,1677,800,478993,53614,771614,0,129145,0,26062,2530,287615,253165,0,0,0,2109152,0,1,5998,0,0,806332,1253279,947586,0,3952,1388,0,0,9,0,233559,84221,1024667,0
04/06/2022,4410219,0,0,3513,930,0,428395,183216,561992,0,112076,393,53846,41541,237543,76578,0,0,1210409,0,0,941,0,384736,453740,242789,0,20780,3220,0,70744,0,188420,90233,43301,884,4410219,0,0,0,9150,3159,0,172552,35267,513401,0,104341,0,23745,600,180264,131354,0,0,0,1575887,0,0,2667,0,0,708492,443553,153090,0,7800,0,800,0,114,0,244992,50433,47473,1084
05/06/2022,2423962,0,0,1419,0,0,91763,163332,366856,0,92758,0,32445,61685,198999,44193,0,0,592662,0,0,768,0,17113,307975,240840,0,1562,2300,0,4998,0,104494,54816,42185,800,2423962,0,0,0,6686,0,0,115299,16801,380736,0,82034,0,12370,17550,139591,69320,0,0,0,956647,339,0,5702,0,0,63734,239389,123127,0,150,0,0,0,9,0,63465,86224,44790,0
06/06/2022,7966468,0,0,16035,0,0,977035,941276,544601,0,497204,0,35704,64410,361865,75869,0,0,1829377,0,1,4794,0,411610,502974,382259,0,11222,1398,0,26702,0,229851,155303,896975,0,7966468,0,0,0,105587,241,0,500407,19844,555177,0,102154,0,23528,1127,227585,291237,0,0,0,1837062,0,1,7297,0,0,867530,1455611,976688,0,650,0,70,0,284,0,219294,118481,656613,0
07/06/2022,6691915,0,0,1084,1865,0,954148,172643,498535,0,506029,3240,50872,10800,359254,60048,985,0,1658741,0,5500,2258,0,356739,504429,339657,0,34258,2339,0,95035,0,112195,161340,799921,0,6691915,0,0,0,86693,2413,0,349752,21653,681573,0,84774,0,11538,0,189097,136503,0,0,0,2120835,0,0,26808,0,0,840761,732834,1146063,0,11766,10,3665,0,30,0,179375,45737,20033,0
08/06/2022,5796560,0,0,7056,502,0,782037,77710,572333,0,414134,0,26777,37723,270980,79121,898,0,1651943,0,0,2709,0,337716,461059,276288,0,18633,1718,0,25033,0,123772,146830,479202,2389,5796560,0,0,10,27496,641,0,234578,29039,569118,0,84929,0,7636,730,160054,277441,0,898,0,1220361,0,0,8291,0,0,781348,767874,964695,0,4161,0,2779,0,2338,1,198726,55652,397044,721
09/06/2022,5506668,0,0,8567,131,0,759655,143283,481174,0,454577,0,20666,16370,289756,65096,1721,0,1504714,0,0,2219,0,449634,652836,337738,0,22481,3400,0,18099,0,125028,114646,34875,1,5506668,0,0,0,42790,1041,0,222863,45031,466508,0,93404,735,10457,1455,225827,278542,0,1720,0,1137096,0,0,3710,0,0,900831,770583,989498,0,10540,1,416,0,1010,0,193759,59113,49737,1
10/06/2022,7370508,0,0,9453,0,0,1014728,196493,780157,0,338919,0,67485,63529,383280,123016,0,0,2208320,0,5260,1293,0,355656,727389,368660,0,14326,1,0,8373,0,133479,164670,405952,67,7370508,0,0,0,85783,386,0,262134,31790,690910,0,86198,1,19463,9239,268343,265530,0,0,0,2175560,358,0,45726,0,0,835269,1327201,888204,0,1881,0,1716,0,8,0,201820,59472,113449,67
11/06/2022,4078413,0,0,1322,128,0,278725,158759,433822,0,127394,690,45168,18000,218257,57334,0,0,1292811,0,8000,8718,0,400803,468534,265252,0,1767,2322,0,9455,0,92394,102569,86191,0,4078413,0,0,0,0,5093,0,223060,20446,499712,0,60100,0,8144,0,232155,156244,0,0,0,1176492,0,0,3052,0,0,796359,543010,90288,0,2626,5,1296,0,3,0,204362,46157,9653,155
12/06/2022,2112622,0,0,5506,0,5,155025,52356,265799,0,64166,15,24618,2196,180469,33893,0,0,617082,0,534,572,0,13063,307214,191995,0,1668,0,0,5018,0,98164,43792,49473,0,2112622,50,0,0,41399,0,2,152944,5969,329357,0,44864,25,12102,0,107898,72751,0,0,0,745843,0,0,3482,0,0,29667,256387,87172,0,101,0,0,0,17,0,179989,39938,2664,0
